Symbol,Five_Minute_Change,Average_Volume,Total_Volume,Days_Open,Days_Change,20MA_Open,50MA_Open,200MA_Open,20MA_Change,50MA_Change,200MA_Change
FB,-6.08E-05,34234.75758,2259494,169.26,-0.014120288,166.9477,165.55438,160.66249,0.005684714,0.016811515,0.021728781
FB,-0.000277088,12590.93939,831002,162.08,-0.015301086,163.107,166.287,164.57089,-0.022806808,-0.03791493,0.000437167
FB,-6.46E-05,26172.81818,1727406,159.03,-0.005282022,159.244,159.61172,164.340935,-0.012702205,-0.008778303,-0.017075904
FB,8.31E-05,21803.9697,1439062,155.23,-0.006828577,156.9759,157.20336,160.53073,-0.028739443,-0.028918339,-0.022233531
FB,0.00043103,14754.0303,973766,159.99,0.035314707,158.2615,154.6475,156.950215,0.036916749,0.054500073,0.005568454
FB,9.20E-05,18475.45455,1219380,168.775,0.000266627,170.52995,166.43408,159.07723,-0.009707679,0.020932732,0.028326587
FB,0.000478981,23429.06061,1546318,168.28,0.035833135,169.5355,169.6061,164.79052,0.024736707,0.017999353,0.027798504
FB,9.64E-05,13478.10606,889555,172.67,0.014652227,174.9486,173.86634,170.534985,-0.007702834,0.002192834,0.010727447
FB,0.000291592,9810.030303,647462,171.27,0.020493957,173.10155,173.59862,172.60387,0.003673855,-0.004379758,0.00411923
FB,-8.63E-05,15100.63636,996642,178.07,-0.00073005,177.45265,174.92286,173.77448,0.01251517,0.027671855,0.009406099
FB,0.000227318,9302.19697,613945,174.78,0.012301179,175.16225,178.1141,175.379895,0.011195049,-0.010305417,0.00639258
FB,5.65E-05,18443.66667,1217282,175.33,0.005760566,176.2705,176.60356,176.80705,-0.009933596,-0.013329629,-0.00398703
FB,-0.00010831,6558.851852,354178,179.58,-0.010357501,179.091,176.0058,176.016115,-0.008952153,0.013746138,0.003366482
FB,-4.62E-05,10055.39394,663656,178.6,-0.001903695,177.81025,178.0853,176.79262,0.004532922,0.00564954,0.005196088
FB,2.14E-06,15260.69565,1052988,172.37,0.021117364,174.6055,177.2329,177.585225,-0.014262151,-0.031626182,-0.010188629
FB,0.000126192,9706.223881,650317,180.55,0.009631681,179.16565,175.0641,175.78635,0.025723123,0.047583599,0.008189316
FB,2.00E-05,7014.060606,462928,184.91,0.001297929,184.6507,184.21642,177.628695,0.002878678,0.004851793,0.02207681
FB,0.000534956,10267.23529,698172,183.33,0.044564447,183.0675,184.1368,182.21687,0.036063201,0.015928809,0.015596717
FB,-0.000417616,39285.54545,2592846,193.02,-0.02839084,193.247,190.3884,186.0274,-0.026065088,-0.00953472,0.007925526
FB,-7.69E-05,16624.11268,1180312,185.43,-0.000323572,187.54575,187.8871,187.72274,-0.017361897,-0.017837521,0.000807228
FB,0.00116991,34916.02532,2758366,194.28,0.09964999,192.48905,188.22394,188.346825,0.067438641,0.059695169,0.014155004
FB,-0.000152967,35388.81944,2547995,205.73,-0.017027172,206.5708,210.09124,195.50765,-0.014974043,-0.03179609,0.032484407
FB,-0.000166531,10006.13636,660405,204.86,-0.011959387,204.53385,203.79334,202.6391,-0.011906831,-0.012436815,0.010627391
FB,5.66E-05,8148.757576,537818,203.77,0.007214016,202.5446,201.86634,203.850585,0.010766271,0.009516495,-0.003893857
FB,-0.000135403,21056.18182,1389708,208.9,-0.008951652,207.79825,205.3936,203.46532,0.003988243,0.017948953,0.009458074
FB,-3.75E-05,6509.38806,436129,209.42,-0.004775093,208.5143,208.87162,206.020765,0.006217559,0.006930477,0.011916469
FB,3.10E-05,9709.484848,640826,209.72,0.007676903,209.66225,210.1991,208.943855,0.004634835,0.003186027,0.004984234
FB,-4.20E-05,6982.848485,460868,212.69,-0.001739621,211.89325,211.2928,210.224405,0.001765276,0.005583058,0.004787598
FB,-7.80E-05,8790.529412,597756,212.99,0.001300531,212.3605,212.32722,211.340075,0.008702654,0.006929964,0.005547623
FB,-0.000136283,6620.657143,463446,213.36,-0.021531684,213.22185,213.79804,212.677835,-0.005067023,-0.001375878,0.003032991
FB,-0.000360311,12655.48485,835262,210.21,-0.024118738,209.6091,211.97364,213.119225,-0.026472372,-0.037463337,-0.011703778
FB,0.000355608,5384.090909,355350,201.79,0.024976461,202.412,203.3304,209.56135,0.011365433,0.004916136,-0.015657038
FB,0.000323457,11820.75362,815632,206.19,0.018381105,205.677,204.9742,205.55664,0.021222597,0.020724559,-0.000528881
FB,4.99E-05,31006,1333258,212.77,0.001973962,212.8115,210.9746,206.306775,0.004823518,0.011683397,0.010756675
FB,0.00012348,13755.86364,907887,215.38,0.007289442,214.44625,213.9895,209.32575,0.021595155,0.01950535,0.022902653
FB,0.00014557,18849.07576,1244039,227.12,0.012548433,225.485,221.8057,215.889015,0.020998071,0.035680327,0.025717589
FB,-0.000152763,23775.15152,1569160,235.995,-0.019470751,234.58125,231.8324,223.61421,-0.009659766,0.005283127,0.025643674
FB,0.000303835,22575.73134,1512574,230.12,0.020771771,230.7892,231.73648,230.428445,0.017949497,0.009965716,0.009427656
FB,-0.000515693,13175.40909,869577,239.84,-0.031937959,238.508,236.2441,233.436395,-0.020220496,-0.004800543,0.002523171
FB,0.000343851,22155.5,1506574,225.05,0.020351033,228.1825,231.8797,233.612745,0.002218619,-0.017726864,-0.006942772
FB,-0.000167225,10782.52857,754777,228.53,-0.013039863,226.0602,227.10188,230.84807,0.003332519,0.007851718,-0.011649004
FB,-7.52E-05,7505.772727,495381,224.405,-0.000868965,225.4585,227.27,227.47674,0.002735537,-0.007957935,-0.002091752
FB,0.000195178,20380.44776,1365490,228.62,0.015965357,227.1115,226.2385,226.917165,0.014488478,0.015982691,0.002284909
FB,0.000179933,16529.24242,1090930,229.62,0.013936068,230.07405,230.06182,227.38588,0.002785842,-0.0020704,0.005197025
FB,-2.25E-05,14131.06061,932650,230.38,-0.001389009,231.00175,230.5938,229.177035,-0.002898246,-0.002771974,0.003113423
FB,-0.000243265,6996.681818,461781,230.285,-0.017695464,230.5445,230.2649,229.93131,-0.019221886,-0.015241142,-0.002782962
FB,6.24E-06,5516.545455,364092,230.125,0.002715915,227.9343,227.10984,229.114655,0.011533806,0.015780734,8.67E-05
FB,0.000127709,13692.75758,903722,229.1,0.010257529,229.30425,230.0831,229.057755,0.006662546,0.001480769,0.001640853
FB,-7.73E-06,24954.78788,1647016,237.13,0.006873867,234.24825,232.0903,230.03268,0.018041757,0.027907672,0.014338789
FB,0.000133163,11541.36364,761730,235.52,0.004670516,238.95935,238.87964,234.30738,-0.003460212,-0.004371406,0.010915597
FB,-0.00030217,21225.41176,1443328,231.32,-0.026067785,231.2727,234.38648,236.99628,-0.029208808,-0.037066472,-0.015297287
FB,-0.000176104,6224.090909,410790,229.53,-0.003746787,229.793,226.9832,232.239895,-0.01355459,-0.000259843,-0.015108365
FB,0.000373346,7630.681818,503625,228.69,0.01661638,227.99875,226.94752,228.101905,0.019118526,0.016990183,0.000225579
FB,-9.20E-05,5165.5,340923,237.84,-0.00853515,236.2722,233.40558,229.06013,-0.004802512,0.00960097,0.011599531
FB,0.000177048,8358.61194,560027,232.39,0.015017858,234.40145,235.00448,232.40636,0.007427642,0.005368493,0.010853941
FB,0.000111086,6398.863636,422325,232.84,0.01318502,234.4355,235.7315,235.16681,0.001726488,-0.003806449,-0.000511849
FB,-0.000110099,7410.367647,503905,240.61,-0.01329953,237.6155,235.9944,235.22244,-0.001143654,0.005609031,0.00461257
FB,-6.08E-06,8276.984848,546281,239.45,-0.000793485,238.3063,237.48782,236.42555,0.002431535,0.006339188,0.005821389
FB,-1.90E-05,10498.86364,692925,242.78,-0.002594942,241.43175,239.8442,238.35035,0.008860682,0.016963512,0.00870305
FB,-0.000100887,5346.424242,352864,237.15,-0.012818891,239.4319,242.15356,240.574365,-0.022617705,-0.032308259,-0.005382307
FB,-4.89E-05,9848.909091,650028,236.05,-0.001991104,234.6855,234.3061,238.874345,0.002929452,0.006735633,-0.00838558
FB,-0.000387611,32107.18841,2215396,221.95,-0.025456184,227.9869,232.58206,235.23581,-0.046410123,-0.06161636,-0.026205406
FB,0.0002762,15691.02899,1082681,215,0.023902326,211.47825,212.90944,225.289445,0.036011741,0.029553598,-0.026258687
FB,0.000475151,17154.1194,1149326,219.08,0.031358408,220.1317,219.61698,218.24999,0.026086883,0.023062971,0.002822635
FB,0.000274455,16517.52239,1106674,231.715,0.022204001,229.05455,226.74952,219.937435,0.037394804,0.042953476,0.032859868
FB,-2.70E-05,12322.74242,813301,234.8,-0.005238501,237.7484,237.5807,229.288875,-0.014565398,-0.011524505,0.019157493
FB,0.000343741,7880.242424,520096,236.3,0.016419805,234.513,234.7669,234.3896,0.019527702,0.018120953,0.010795765
FB,-9.77E-05,9750.238806,653266,244.27,-0.013591518,241.92205,240.06972,237.461645,0.002465464,0.016186464,0.010761022
FB,0.000191981,9416.075758,621461,240.39,0.013270103,240.27825,241.5923,240.581025,0.015469565,0.004849906,0.006488999
FB,1.87E-05,5891.666667,388850,243.62,0.003242755,244.207,243.941,242.60108,-0.000593759,-0.003767796,-0.001203045
FB,0.000119397,9299.909091,613794,241.31,0.015332974,241.9672,242.81408,242.131315,0.010577053,0.001029677,0.00318319
FB,-0.000526164,9702.80303,640385,247.225,-0.033269289,247.23275,244.98,243.252065,-0.020958995,0.002044657,0.004204199
FB,0.000103801,6156.424242,406324,235.26,0.018915243,236.748,241.4256,243.765045,0.004710705,-0.016721093,-0.006897318
FB,-0.000156337,5769.878788,380812,243.645,-0.013482731,242.3291,239.80204,242.05948,-0.009052153,0.000463132,-0.00975504
FB,0.000180136,6701.880597,449026,237.54,0.008545929,237.86,239.2735,238.97128,0.011863071,0.002810591,0.002468623
FB,0.000149814,16561.18182,1093038,238.525,0.014757363,239.70475,240.1804,239.680885,0.013936937,0.006712454,0.00130461
FB,0.000106693,5234.530303,345479,243.185,0.009108292,240.99925,241.8149,240.00955,0.013822657,0.007052088,0.006434952
FB,-0.000141362,4409.242857,308647,243.525,-0.012877528,244.92455,244.16832,242.02093,-0.013009517,-0.007474516,0.003330476
FB,4.19E-05,5311.119403,355845,239.92,-0.001042014,240.5457,241.71968,242.7092,-0.006200277,-0.010695943,-0.004420455
FB,-0.000383304,7200.363636,475224,240.39,-0.032530471,240.2935,239.38408,241.482115,-0.031252406,-0.01979363,-0.010512083
FB,-3.78E-05,5155.69697,340276,229.76,0.004395891,229.62875,231.7421,237.71486,0.005067963,-0.004637914,-0.013183715
FB,5.68E-05,3580.5,236313,232.78,0.003264885,232.67925,231.5061,232.0494,0.006217787,0.007678761,-0.001647839
FB,-0.000165276,4222.672131,257583,233.86,-0.015564868,234.126,233.28378,231.66702,-0.007892118,-6.21E-05,0.003691095
FB,-8.03E-05,4594.30303,303224,233.35,-0.000342833,232.04595,232.69788,232.669845,0.00309874,-0.002873168,0.000675528
FB,0.001048555,9638.578947,732532,230.32,0.084881903,231.285,231.9074,232.749225,0.047131677,0.022955024,0.002824198
FB,0.000134847,21251.51515,1402600,251.775,0.007884023,252.0932,246.86802,235.984055,0.00263712,0.023472785,0.028587991
FB,-1.97E-05,10415.45455,687420,251.81,-0.00015885,252.3385,252.4678,244.579665,0.001838007,0.003672231,0.027371266
FB,-0.000136575,5183.363636,342102,251.87,-0.008178822,251.71695,252.4369,252.52254,-0.011841475,-0.013086756,-0.003537249
FB,-0.000129068,3701.378788,244291,251.37,-0.008553129,250.3724,249.60936,251.489195,-0.003515364,0.001944959,-0.003425754
FB,0.000646953,25896.19697,1709149,253.185,0.047889883,250.34875,250.26404,250.453405,0.060539547,0.05489722,0.014134006
FB,-0.000330346,34580.10606,2282287,274.68,-0.022280472,268.4802,266.41518,255.896855,-0.004670549,0.012463629,0.02650691
FB,-0.000179653,11262.13636,743301,265.57,-0.010656324,268.1666,268.41402,264.263965,-0.020107277,-0.019711787,0.009991582
FB,-0.00037487,13333.25373,893328,262.585,-0.024125521,260.8776,262.08254,266.60654,-0.0075614,-0.000211536,-0.009038675
FB,-0.000126151,21614.13636,1426533,262.105,-0.008641575,260.1605,261.0733,263.474125,0.002402363,-0.000688312,-0.005895683
FB,-0.000186933,5692.424242,375700,263.77,-0.009288395,262.33825,261.5388,261.909615,-0.00634105,-0.000276364,-0.001153776
FB,8.67E-06,17568.40909,1159515,259.05,0.007739819,260.81675,260.90012,261.356655,0.000198415,-0.000583442,-0.000447951
FB,-2.11E-05,6575.045455,433953,261.66,-0.001643354,261.8433,261.39472,261.364385,-0.001667219,-0.002059797,-0.001885662
FB,0.000159773,7394.522388,495433,259.45,0.009597225,260.882,260.95,260.77631,0.007250404,0.003530178,0.001497394
FB,-0.000126004,9249.424242,610462,264.13,-0.005754742,262.72775,262.408,261.297495,0.002182868,0.009624707,0.00534167
FB,0.000197876,17946.45455,1184466,264.71,0.016508632,264.0445,264.4378,262.97221,0.015232281,0.009949788,0.007438486
FB,-0.000170891,5364.606061,354064,268.62,-0.00595637,268.0658,267.69392,265.47718,-0.003036754,-0.001362825,0.004248576
FB,-0.000193131,17168.16667,1133099,272.81,-0.00535171,272.47925,269.3687,267.26578,-0.008819938,0.002924987,0.0064289
FB,0.000300551,63279.66667,4176458,274.045,0.025269573,272.9335,271.1741,269.523405,0.032616004,0.034506983,0.01404967
FB,0.000488059,56105.64789,3983501,291.63,0.047642561,287.18575,283.9608,275.536295,0.052030611,0.054326794,0.035424625
FB,-0.000375935,14172.10606,935359,299.87,-0.021442625,299.0502,300.60836,288.207985,-0.014732309,-0.019833381,0.02113472
FB,-3.38E-06,6670.757576,440270,294.24,-0.00197118,294.17925,294.2262,295.199455,-0.006120418,-0.005670467,0.001786843
FB,-4.65E-05,9466.742424,624805,293.59,-0.001941483,294.2916,293.04044,295.256265,0.002137846,0.004488664,-0.00546068
FB,-0.000274537,4942.924242,326233,299.81,-0.014575898,295.9486,295.23824,293.851375,0.001270153,0.00508762,0.003491136
FB,0.000262495,26843.28788,1771657,297.35,0.018126787,296.85875,296.9007,295.23745,0.01732558,0.011150866,0.006694984
FB,4.87E-05,37251.90909,2458626,292.37,-0.003215104,295.3091,299.04654,297.301395,-0.024008234,-0.034189795,-0.008267317
FB,0.000312699,8914.848485,588380,277.03,0.020358806,283.6732,286.74066,293.460925,0.001544207,-0.017379398,-0.018522756
FB,-0.000315842,12308.81818,812382,277.51,-0.025260351,284.11125,281.75728,288.022495,-0.04259863,-0.028425104,-0.025255527
FB,-0.000304699,6321.893939,417245,276.121,-0.008695463,273.31515,273.36946,279.49065,0.003364614,0.006659266,-0.010766067
FB,-0.000609895,8185.106061,540217,278.291,-0.037230812,275.49175,275.3647,276.34916,-0.023943548,-0.011939657,-0.007825282
FB,-7.48E-05,15788.78788,1042060,269.53,-0.010054539,269.00935,270.23764,273.69081,-0.009788136,-0.016615894,-0.008923993
FB,-0.000520102,7000.212121,462014,276.42,-0.037406845,272.1655,268.136,270.969815,-0.01746272,0.003928603,-0.005569107
FB,9.66E-06,5910.818182,390114,272.99,-0.002051357,271.65875,269.4874,269.32551,0.001045429,0.01226959,0.005094542
FB,-0.000252942,9772.939394,645014,268.76,-0.019459741,269.14405,270.99162,271.14463,-0.018285933,-0.020628756,-0.006435588
FB,-0.000117848,13839.37879,913399,257.81,-0.011675265,258.643,261.37852,268.144735,-0.023590625,-0.031026038,-0.021748758
FB,-0.000134597,14230.41791,953438,256.09,-0.013862314,257.98135,255.62282,260.533305,-0.019553158,-0.011225211,-0.018195486
FB,0.00020299,10682.13043,737067,244.77,0.016350043,246.44785,250.14944,254.140205,0.004712965,-0.009663024,-0.012039634
FB,0.000258187,19050.69697,1257346,250.22,0.018064104,250.46515,248.71408,250.778265,0.012598958,0.016532719,-0.003550288
FB,-0.000455002,6067.863636,400479,255.56,-0.025669119,255.31165,253.78016,250.09462,-0.021520365,-0.008288118,0.006160129
FB,-6.26E-05,9876.955224,661756,248.901,0.001120928,248.38135,249.79224,251.722845,0.00349523,0.000892342,-0.000778376
FB,0.000306293,9376.409091,618843,249.18,0.022513845,248.702,249.43384,251.235385,0.023233629,0.013001684,-0.002584966
FB,4.64E-05,13688.04545,903411,256.82,0.000311502,257.164,254.8787,251.005375,-0.001889845,0.006104472,0.009014428
FB,7.77E-05,17666.74242,1166005,259.26,0.009102831,258.81205,257.43782,253.893565,0.010112358,0.010271995,0.013206223
FB,-6.35E-05,8747.939394,577364,263.6,-0.007245827,262.5262,261.21398,258.13811,-0.001325582,0.007896974,0.009592481
FB,2.37E-05,28184.13636,1860153,266.08,0.00210463,265.9594,264.18194,261.618335,0.004675902,0.010271936,0.010118136
FB,-0.000193766,5820.043478,401583,264.6,-0.016855631,262.732,264.7412,264.5205,-0.006766401,-0.012975691,-0.002228334
FB,1.53E-05,19940.72727,1316088,263.92,0.002652319,261.859,261.5682,263.90014,0.006272269,0.007173961,-0.002664076
FB,-0.000204913,8333.985075,558377,264.14,-0.021995911,263.5106,263.29562,262.88845,-0.009431689,-0.004308161,-0.001081181
FB,7.57E-06,13401.93939,884528,255.83,0.008247664,258.13835,260.27564,262.27008,0.001923,-0.008848465,-0.006348608
FB,8.69E-05,12856.54545,848532,262.08,0.00667735,261.19025,259.5604,260.513035,0.008752241,0.015130968,0.000146423
FB,5.27E-08,6141.514706,417623,263.46,0.003757686,263.4047,263.27038,260.53635,0.001197966,0.001550953,0.007112136
FB,0.000250727,27678.4697,1826779,270.105,0.02104737,269.20405,265.93512,263.458425,0.032480752,0.044017052,0.018242252
FB,-3.47E-05,9940.878788,656098,275.61,0.001632742,275.5867,277.41198,269.396395,0.002862257,-0.004289216,0.015661234
FB,-0.000220944,15207.51515,1003696,274.95,-0.012511366,276.79825,276.2499,274.516925,-0.014961258,-0.012865525,0.004486499
FB,3.40E-05,9812.985075,657470,265.78,0.006095267,268.2528,270.86462,274.863075,-0.007727972,-0.020154792,-0.013820954
FB,-0.000132918,15111.4697,997357,270.24,-0.01598579,268.82225,266.6737,270.602505,-0.006064416,0.002030196,-0.010070768
FB,-0.000152167,7061.969697,466090,264.95,-0.013134554,265.9689,266.84056,267.34897,-0.018033687,-0.016183672,-0.00692346
FB,0.000300792,11174.47222,804562,265.88,0.034244772,263.92925,263.066,265.54244,0.022294611,0.021771951,0.000584295
FB,-0.000140913,15298.69697,1009714,281.1,-0.00871576,280.6705,274.75864,267.24191,-0.000170128,0.021338947,0.019266944
FB,1.73E-05,7816.590909,515895,276.9,0.004803178,278.69285,279.85364,274.08518,-0.001627598,-0.008351294,0.013627844
FB,0.000235969,13680.65152,902923,280.05,0.01742546,278.6665,278.2623,278.63995,0.014926265,0.00895946,0.00179705
FB,-0.000444522,12076.01515,797017,283.91,-0.023211581,283.82855,282.3759,279.373835,-0.027693127,-0.020082167,-0.000837015
FB,0.000274841,13394.87879,884062,277.91,0.019178871,278.1128,276.659,279.215925,0.016384359,0.021872341,0.004605737
FB,-0.00015838,12870.95714,900967,270.61,0.014282547,276.195,280.1708,280.02437,-0.020839443,-0.035459798,-0.013371693
FB,-0.000451088,14366.24359,1120567,279.49,0.00983935,276.81785,272.63824,276.43293,0.015152202,0.032627705,0.001824602
FB,-5.58E-06,30391.80597,2036251,264.75,-0.00434372,271.5825,277.3263,275.776235,-0.039640993,-0.053494818,-0.010467925
FB,-6.30E-05,15163.01282,1182715,264.44,-0.011760702,261.47545,262.40538,272.733505,-0.006958397,-0.008827868,-0.022979153
FB,8.51E-05,10583.23077,825492,263.16,0.007637939,259.9881,260.03054,266.25753,0.025589248,0.027333943,-0.007936395
FB,0.000204643,18860.60256,1471127,281.44,0.020892553,276.10905,270.56282,265.40326,0.03886852,0.06120974,0.033302473
FB,0.000117319,19064.02564,1486994,291.87,0.009833145,288.3648,287.92112,275.282275,0.024736722,0.026981279,0.042003213
FB,-4.99E-05,16668.58974,1300150,293.66,-0.000885378,293.92875,295.1553,287.731065,-0.004401577,-0.006555871,0.016989702
FB,-0.000409251,17793.08974,1387861,289.985,-0.039502043,290.30715,291.87166,292.819995,-0.02598937,-0.022560806,-0.008089287
FB,-0.000106892,27194.46154,2121168,273.36,-0.003292362,279.8651,283.56784,289.7668,-0.027856635,-0.043395048,-0.030548272
FB,5.43E-05,10281.30769,801942,273.44,0.011483324,272.9494,271.55776,280.45219,0.009883151,0.01457318,-0.01969678
FB,-7.70E-05,9238.74359,720622,277.18,-0.007215528,275.94225,275.66682,274.78766,-0.001407903,0.00362394,0.002437409
FB,7.64E-05,6479.32,485949,277.7,-0.001548434,275.54825,276.63812,275.48243,0.000664131,-0.003344152,0.002375378
FB,8.19E-05,25335.95313,1621501,276.72,0.008456201,275.8209,275.70026,276.13022,0.007356585,0.005880444,0.001755458
FB,-5.83E-05,20958.98718,1634801,277.27,-0.008114834,277.7665,277.2999,276.26409,-0.007346098,-0.006116483,-0.001153262
FB,-0.000174562,7068.320513,551329,274.14,-0.00813453,275.50805,275.59622,275.95059,-0.005866616,-0.004387651,-0.001641055
FB,7.50E-05,7786.269231,607329,270.99,0.007860069,273.2878,273.98832,275.360395,-0.001546172,-0.005779151,-0.005572279
FB,-3.28E-05,6973.858974,543961,272.49,-0.010238908,273.04975,272.5263,273.78246,-0.004771109,-0.003317845,-0.005830834
FB,-2.88E-05,20683.12821,1613284,270.8,-0.00901034,271.471,271.5854,272.13083,-0.010059086,-0.013254763,-0.007529669
FB,0.000308413,12127.44872,945941,268.49,0.031211591,268.7315,268.2103,270.010625,0.029522963,0.027003437,0.003707539
FB,-7.09E-05,6834.794872,533114,278.12,-0.009060837,276.9048,275.67812,271.124405,-0.003944677,-0.000313482,0.008754099
FB,6.18E-05,9460.142857,397326,277.39,0.001658315,275.95525,275.6991,273.595255,0.004348531,0.004818296,0.006557954
FB,5.57E-05,7807.102564,608954,275.82,0.006018418,276.8012,277.15288,275.613275,-0.003861797,-0.008843783,-0.001067819
FB,0.000331003,11662.24359,909655,279.09,0.026156437,276.55735,275.16404,275.42843,0.037408697,0.045750746,0.015966489
FB,9.14E-05,13959.73077,1088859,285.37,0.007674247,286.294,287.4974,279.935705,0.005055118,0.003114463,0.016347075
FB,-0.000234008,6058.961538,472599,286.25,-0.015406114,287.62525,288.3155,284.56966,-0.016458221,-0.018198536,0.004700343
FB,-9.97E-07,9316.435897,726682,280.3,-0.00235462,282.87145,283.03058,285.870685,-0.008920837,-0.00867991,-0.008186394
FB,0.0002917,7399.269231,577143,279.19,0.022457824,280.2725,280.5555,283.481535,0.019880652,0.019500241,-0.000386145
FB,-0.000121152,6348.653846,495195,285.91,-0.009198699,285.73755,285.91952,283.428425,-0.005904194,-0.006596402,0.002533091
FB,-8.86E-05,23789.14103,1855553,283.565,-0.019695661,283.833,283.96408,284.166475,-0.023491807,-0.019531273,-0.004350707
FB,1.48E-05,22022.30769,1717740,275.53,0.005589228,276.5515,277.2528,282.390825,0.000578554,-0.004140265,-0.011800932
FB,6.39E-06,21306.12821,1661878,274.53,-0.003533311,276.62675,276.1479,278.893625,-0.011134137,-0.012267339,-0.013705136
FB,-3.56E-05,11255.47436,877927,273.35,0.002524236,273.30625,272.7678,274.9614,0.008233438,0.010038942,-0.001098336
FB,3.29E-05,16817.20513,1311742,274.83,0.002765346,275.372,275.427,274.6512,-0.005143951,-0.012789596,-0.004353431
FB,-1.60E-05,17565.83333,1370135,274.895,0.002491861,273.98575,272.0068,273.467575,0.005971113,0.014266923,0.002337114
FB,-4.27E-05,18145.44872,1415345,277.07,-0.009311726,275.87075,275.9127,274.134625,-0.004822911,-0.000892674,0.004285413
FB,7.47E-05,10974.28205,855994,275.71,0.00166842,274.51625,275.557,275.40078,-0.001352379,-0.009869464,-0.001909671
FB,0.000103353,9888.410256,771296,272.978,-2.93E-05,274.2835,272.9621,274.817705,-0.00642401,-0.00147493,-0.006868844
FB,-0.000162319,10445.80769,814773,271.5,-0.016243094,272.31775,272.5241,272.867975,-0.020238306,-0.021832565,-0.009179348
FB,5.48E-05,22100.33333,1723826,267.17,0.003406071,266.789,266.6259,270.2439,0.011966385,0.014514719,-0.003156223
FB,-0.000217255,5660.833333,237755,268.875,-0.006229661,269.8475,270.4703,269.3755,-0.011361047,-0.010385614,-0.004049273
FB,0.000401895,20437.08861,1614530,268.79,0.030209457,266.96225,267.6373,268.26825,0.035211907,0.029988346,0.009507089
FB,1.48E-05,12295.39744,959041,276.795,-5.42E-05,276.431,275.7403,270.87015,0.007809363,0.00982011,0.012399761
FB,-0.000249949,11519.96203,910077,278.075,-0.022314124,278.4685,278.4208,274.2661,-0.019999569,-0.018341302,0.006713918
FB,4.91E-05,10012.10256,780944,272.04,0.004117042,272.91375,273.2983,276.100375,-0.00339851,-0.00594003,-0.006744196
FB,-0.000252603,10205.84615,796056,274.81,-0.02114188,272.03475,271.6805,274.20605,-0.011495774,-0.013120191,-0.01117169
FB,0.000135031,9479.717949,739418,268.22,0.009842666,268.848,268.1412,271.09403,0.00930935,0.010525126,-0.002871476
FB,0.000162278,19814.96154,1545567,261.94,0.005382912,265.38835,268.84396,269.7022,-0.002255562,-0.01291143,-0.006076906
FB,9.83E-05,10422.57692,812961,265.56,0.011560476,265.06975,265.379,267.97817,0.014577295,0.012242114,-0.00202593
FB,-6.49E-05,10843.71795,845810,268.35,-0.002683063,268.90425,268.5622,267.392315,-0.009650275,-0.010616535,-0.002384567
FB,-0.0001188,28534.15385,2225664,260.12,-0.012724896,264.88725,265.2676,266.6241,-0.028266744,-0.021260795,-0.011046282
FB,-0.000321708,16146.35897,1259416,256.61,-0.022290636,257.40625,259.5834,263.630645,-0.022316863,-0.029518837,-0.020360968
FB,-2.18E-05,13341.60256,1040645,251.475,0.000457302,251.37045,251.83518,257.888415,0.002520384,-0.000613099,-0.016465959
FB,-0.000397,23555.03797,1860848,253.41,-0.02967523,252.08675,251.7439,253.54706,-0.020936245,-0.016133857,-0.011216162
FB,0.000138055,25766.83333,2009813,247.92,0.013794773,246.72765,247.51896,250.488625,0.019247336,0.017884852,-8.51E-05
FB,0.000186053,22792.88608,1800638,256.64,0.019833229,252.1138,252.12512,250.5365,0.035922072,0.029572222,0.011063278
FB,-0.000131841,20609.69231,1607556,268.7,-0.004838109,264.80615,262.00108,254.56167,0.015806279,0.026153098,0.026709873
FB,0.000209749,16554.34615,1291239,269,0.014609665,268.91325,268.95062,261.70278,0.013921776,0.012345315,0.025392413
FB,0.00013396,20132.5641,1570340,272,0.009595588,272.6125,272.2469,268.653245,0.009468568,0.012290314,0.015850376
FB,-3.58E-05,15042.87179,1173344,278.14,-0.000467391,275.94625,275.8168,273.237875,0.004365886,0.003002355,0.008085537
FB,0.000128553,13765.08861,1087442,278.5,0.018132855,277.48375,276.8722,275.548825,0.01994351,0.021468389,0.011332474
FB,-0.000351432,30679.28205,2392984,282.25,-0.035146147,281.95425,282.483,278.97885,-0.03686857,-0.030795481,-0.001806678
FB,-0.000595302,32829.25641,2560682,277.18,-0.043978642,274.992,272.838,278.0306,-0.029790867,-0.008377132,-0.013780408
FB,-0.000264955,23160.51899,1829681,265.37,-0.026528997,266.0395,269.7748,273.816675,-0.026743209,-0.045123562,-0.026974709
FB,2.14E-05,18427.62821,1437355,259.5,0.008901734,259.4483,257.91592,266.137855,0.014383212,0.018155452,-0.018145577
FB,0.000214262,13959.48718,1088840,264,0.011856061,263.29005,262.80912,261.220935,0.01618918,0.019302907,0.006132548
FB,-1.53E-05,14083.35897,1098502,265.5,0.004519774,267.256,267.663,263.14546,0.000920466,0.000927659,0.012819887
FB,-6.76E-05,23835.0641,1859135,267.07,-0.002546149,267.4375,267.8923,266.624505,-0.007112877,-0.008191352,0.000319532
FB,9.55E-05,6052.769231,472116,266.59,0.005364042,265.9505,265.843,266.6771,0.008528843,0.009268177,0.001142468
FB,-8.07E-05,11177.10256,871814,268.71,-0.007517398,268.16975,268.29708,266.97362,-0.007520423,-0.009036177,-0.000356496
